,disposition,period,time0bk,impact,duration,depth,ror,srho,prad,sma,incl,teq,insol,dor,ldm_coeff2,ldm_coeff1,count,tce_plnt_num,steff,slogg,smet,srad,smass,ra,dec,kepmag,hmag
14,FALSE POSITIVE,3.1392353843823373,5.833881365843594,1.6408989325949717,2.003460174687938,10.490384934026341,1.2623469219746997,1.0623502030830914,5.707187743480683,0.0978,83.13,753.0,5.0223437423537565,3.7262735579774793,0.2711,0.3858,1,1.0,5795.0,4.554,-0.2,0.7697128025857588,0.938,297.07993,47.597401,15.472,13.831
15,FALSE POSITIVE,3.659286531054904,5.843461528932439,0.7357886848651539,3.197524019037492,9.78905265874554,0.09657879078337993,0.03784096836103667,2.669261098218756,0.123,84.93,523.0,3.566944618241235,2.904317734489004,0.1908,0.5172,1,1.0,5043.0,4.591,-0.54,0.6362049697957392,0.657,289.25821,47.635319,15.487,13.429
16,FALSE POSITIVE,3.6498468211262356,5.911086674176162,0.9265969186144829,2.27212106900834,11.908798044918194,0.4602147005712169,1.2349024530687418,4.590971287055733,0.1417,88.05,698.0,4.718042808781751,4.137754543346232,0.2916,0.3447,2,1.0,6117.0,4.496,-0.22,0.8433960689093931,1.025,295.81454,47.69035,15.341,13.863
17,FALSE POSITIVE,3.495598241432655,5.8909983851355605,0.288002058111605,2.9406650553812206,9.950275716311559,0.09237755820293235,0.1923418442165595,2.769002583226438,0.1147,88.81,595.0,4.081544344105343,3.3370336252456196,0.2075,0.49,1,1.0,5152.0,4.517,-0.2,0.7216987273803854,0.741,297.15442,47.668701,15.788,13.688
18,CANDIDATE,2.9232112692427563,5.847938216353809,0.37793824298657447,1.905642619396312,7.85422612998549,0.03255724805357966,1.4144445466710487,1.6360314284858375,0.0759,88.93,649.0,4.427381688057304,3.721448258067494,0.1263,0.6019,1,1.0,4856.0,4.583,-0.3,0.6493865594977831,0.676,288.13824,47.724449,15.302,13.12
19,CANDIDATE,2.496585873539276,5.838339100610027,0.2552202330787396,1.2394580205588785,8.249418384291914,0.03882824281144235,3.26706307258732,1.7699138590210473,0.0585,89.5,678.0,4.606069691401672,4.0713668186418035,0.0628,0.6908,1,1.0,4537.0,4.648,0.21,0.6295772560755796,0.761,283.71088,47.86327,15.784,13.37
20,FALSE POSITIVE,1.7177905809939917,5.833284158526981,0.04398581502114875,1.996282640197958,6.679349477025448,0.017672080146746805,0.4943299925705997,1.2383354782289722,0.0349,89.56,1066.0,6.41457577184588,2.462932373381829,0.1496,0.5746,1,1.0,4989.0,4.504,0.1,0.7474361057167174,0.781,283.76547,47.804298,15.269,13.212
21,CANDIDATE,2.378783884080943,5.839527054511895,0.0918707105016788,1.8272011235511683,7.415777337439696,0.025703169760751238,1.3198388950818947,1.6656422729134837,0.0563,89.62,919.0,5.822995476250614,3.319234350224099,0.186,0.5256,3,1.0,5185.0,4.44,0.16,0.816281421063876,0.831,292.37613,47.880989,15.416,13.724
22,CANDIDATE,2.0803155615195115,5.606452274280018,0.22411905647054822,1.6831686234659666,6.588378013909235,0.017104166010060897,1.3774884997664294,1.3008204268406467,0.046,88.88,1018.0,6.227133280026647,3.138245159870568,0.186,0.5256,3,2.0,5185.0,4.44,0.16,0.816281421063876,0.831,292.37613,47.880989,15.416,13.724
23,CANDIDATE,2.789908060465324,5.582028935418758,0.024997396565482846,1.9917646369600173,6.074891444781911,0.013126623025884469,1.2113992550042298,1.078451058954897,0.0743,89.92,800.0,5.2681939424169615,3.553878795173618,0.186,0.5256,3,3.0,5185.0,4.44,0.16,0.816281421063876,0.831,292.37613,47.880989,15.416,13.724
24,FALSE POSITIVE,6.650547316499539,5.8072026004551285,0.8646585738412242,2.616262015710625,10.816854013295382,0.2382671388703546,2.2378742950910673,4.418985735149158,1.0719,89.95,297.0,1.3697030884986805,6.498284417577296,0.2251,0.4707,1,1.0,5543.0,4.081,0.44,1.2383354782289722,1.103,292.27374,37.671558,12.394,10.808
25,CANDIDATE,3.769930211967235,5.837948484083051,0.8058908008221422,1.9534229857502337,7.446818784391605,0.032660193316359734,0.568884922310191,1.8025153543198384,0.1408,87.91,530.0,3.619175743292182,3.8963064816256296,0.1451,0.582,4,1.0,4954.0,4.5,0.18,0.7543835810755163,0.791,290.46512,47.92918,15.377,13.298
26,CANDIDATE,2.3118065889221784,5.839149472868856,0.6608396407895863,1.5178870482414024,7.533373088899529,0.03000949552283708,1.3100468663713687,1.7464807822020803,0.0559,86.9,917.0,5.810850516306788,3.270252994627157,0.186,0.5256,1,1.0,5339.0,4.552,0.18,0.7689499229245321,0.931,297.80826,47.946671,15.861,14.018
27,CANDIDATE,2.160695683784386,5.8400487162142305,0.41222549833430716,1.7781588850701413,7.314286928769815,0.025374277024325317,1.044352999310163,1.5702785434849782,0.0503,87.72,1012.0,6.206055664755322,3.059968678613655,0.2676,0.3928,1,1.0,5644.0,4.564,-0.14,0.7566925921621876,0.928,294.26581,49.314091,15.356,13.756
28,FALSE POSITIVE,1.198282671865296,5.834807965084241,0.7788380461639725,1.2033304302845986,8.394663961242463,0.04987831582922016,0.7691177887354804,2.2158350351598965,0.025,79.38,1452.0,7.653608980161224,2.245577229254737,0.2711,0.3858,1,1.0,5714.0,4.563,-0.2,0.7566925921621876,0.926,295.66522,49.351009,15.525,13.905
29,FALSE POSITIVE,7.201388464046195,6.0356955049024945,0.6534856055646602,4.671270240785057,10.496317037345069,0.1313271781330704,0.0260470546334871,3.343402879971152,1.5155,89.53,196.0,0.34322155508594393,5.13865239351532,0.2111,0.4955,1,1.0,5520.0,4.466,0.48,0.8693015394671489,1.03,296.69861,49.316479,15.207,13.317
30,FALSE POSITIVE,4.808281525438383,5.851280779889613,1.0463430128260063,2.7298916866944105,9.234701231746902,0.3286781401425257,0.12379357135248734,4.378928575462823,0.3137,87.54,505.0,3.4305092424830206,4.064180449697266,0.3029,0.3239,1,1.0,6144.0,4.402,0.0,0.9442792909585533,1.093,283.72592,49.479519,15.25,13.851
31,CANDIDATE,4.340789494617595,5.845408918785749,0.45240861516322534,2.4216803626162866,7.2782152545667955,0.024898427366251967,1.1413949810081871,1.7599344065708262,0.2163,89.44,529.0,3.613265523833756,4.560282218955596,0.224,0.4695,1,1.0,5481.0,4.369,0.16,0.9066017208664513,0.915,291.72202,49.480869,15.172,13.639
32,CANDIDATE,4.411666076670407,5.799126321169589,0.04498482632295066,2.237103968642796,8.395658176696443,0.041680930238635526,2.0818019164387733,2.060186121535652,0.217,89.96,439.0,2.8665851346992,4.952349657778852,0.1451,0.582,3,2.0,5031.0,4.485,0.16,0.7697128025857588,0.801,286.99948,48.37579,15.841,13.868
33,CANDIDATE,2.5325359628037862,5.83657946086463,0.10480801347622654,1.67722584672568,7.63713818464728,0.028600100856619976,1.9055174746554808,1.7015432910088353,0.0617,89.68,823.0,5.3780736487754215,3.6351194563041984,0.1451,0.582,3,3.0,5031.0,4.485,0.16,0.7697128025857588,0.801,286.99948,48.37579,15.841,13.868
34,CANDIDATE,3.46752687499513,5.8656871148942935,0.7318871967666425,1.8962589949558892,7.7159263347348,0.034362237322325476,0.9566686797080998,1.8496036794731785,0.1148,88.14,593.0,4.0713668186418035,3.9003599481557956,0.1496,0.5746,1,1.0,5015.0,4.499,0.1,0.7528423487227598,0.785,297.02563,48.478588,15.39,13.323
35,CANDIDATE,4.178576233838995,5.961537094993252,0.020998456806227195,2.2718496887448483,8.191352318614287,0.038510480420540484,1.750173940200021,1.9265310934547781,0.1889,89.98,506.0,3.438240121064906,4.681290754069083,0.2521,0.421,2,1.0,5586.0,4.56,-0.3,0.7311057564953947,0.844,285.71854,48.505859,15.082,13.37
36,CANDIDATE,5.212498117492246,5.960175561068435,0.5739630421860116,2.566700782042224,7.173192330577464,0.024317603243599967,1.2519370186015704,1.4960482832816315,0.3764,89.61,359.0,2.075124832451691,5.186299141144148,0.2521,0.421,2,2.0,5586.0,4.56,-0.3,0.7311057564953947,0.844,285.71854,48.505859,15.082,13.37
37,CANDIDATE,2.304428820791144,5.842152030689334,0.7566925921621876,1.5409364429858938,9.883488908631458,0.10319574099840685,1.173323049313627,3.1970751721659187,0.0565,86.15,1103.0,6.549366626085056,3.2113396022507836,0.2602,0.4096,1,1.0,5712.0,4.359,0.1,0.9381843900227396,0.976,292.16705,48.727589,15.263,13.815
38,FALSE POSITIVE,1.7194990292088173,5.833038726934335,0.8926421620732365,1.9329863357325812,7.450544915659682,0.06579252418912117,0.02817627165093543,2.576878755530758,0.0365,62.69,1222.0,6.961884448416493,1.5379055168528921,0.2327,0.4526,1,1.0,5550.0,4.468,-0.04,0.816281421063876,0.889,297.92365,48.777321,15.54,13.724
39,CANDIDATE,2.2090797883295052,5.8368583993909375,0.3071477934456282,2.0286627552221272,6.824374851515472,0.019815703161963617,0.6287968848468016,1.4874828366412711,0.0542,88.0,1133.0,6.658320732572133,2.8879072036034468,0.2889,0.3511,1,1.0,6075.0,4.486,-0.12,0.8592825272945869,1.048,298.45685,48.791592,15.395,13.853
40,FALSE POSITIVE,3.6719328248616754,5.882783939973122,0.6714070981679051,2.360586499495415,10.0661164777902,0.10675013761406792,0.6325544853432038,3.2140720095967836,0.1433,88.27,730.0,4.898343098137483,3.870801798981512,0.2889,0.3511,1,1.0,6074.0,4.391,-0.12,0.9252272148855587,1.014,291.0939,48.933842,15.536,14.024
41,CANDIDATE,2.3902311019768043,5.5845856900224105,0.7224847456035735,1.8016160614946333,7.092740643950362,0.024772466214714448,0.4909130518045997,1.7993000716402447,0.0591,85.12,1093.0,6.5152480744751236,2.920679849628756,0.2676,0.3928,3,1.0,5779.0,4.339,-0.06,0.9415738202064665,0.941,287.88733,46.276241,12.791,11.555
42,CANDIDATE,4.41752935379647,6.035161891307216,0.347937156400247,3.056115463235716,8.62805458170488,0.048156385098476376,0.27828424601620927,2.4060591252980172,0.2288,89.31,516.0,3.510645858553662,4.076807712044871,0.224,0.4695,1,1.0,5468.0,4.367,0.22,0.9135293538406888,0.93,295.55505,49.017342,15.4,13.596
43,CANDIDATE,2.819438307817398,5.838511638094619,0.022997972649240445,1.5507264030504715,7.641660682443664,0.0293008071806983,2.605512752607038,1.6546334546276154,0.0768,89.95,790.0,5.213877809784745,4.066924203476586,0.2521,0.421,1,1.0,5592.0,4.582,-0.28,0.7224847456035735,0.862,285.49924,49.277351,15.317,13.582
44,CANDIDATE,2.1247199944832293,5.827497850800511,0.5662507181683257,1.872199789359943,7.9978649681752385,0.036787701757774634,0.6292618277370953,2.1940489315838474,0.0529,85.95,1243.0,7.030592971117596,2.8307966532458164,0.3024,0.3288,1,1.0,6174.0,4.417,0.1,0.9523634424182915,1.162,291.93616,49.253979,15.506,14.083
45,CANDIDATE,1.7587656379655798,5.834630293018265,0.10480801347622654,1.6494090060026347,10.423114333139484,0.11679329563538081,1.4835160553447968,3.1970751721659187,0.0383,89.37,1219.0,6.949147631891625,2.954602906008118,0.2291,0.4603,1,1.0,5532.0,4.452,0.14,0.8491931722841117,0.941,297.01547,49.225288,15.052,13.393
46,FALSE POSITIVE,4.217773855018432,5.922529276865111,0.7420112801599397,3.372670941165765,9.741403825900198,0.09524194428904342,0.037091494465310584,2.6910943729454924,0.1881,86.45,430.0,2.7900245622568542,3.2687341637625047,0.1646,0.5508,1,1.0,5040.0,4.628,-0.24,0.6567579146327599,0.782,284.17233,49.360722,15.716,13.732
47,CANDIDATE,2.016627375056228,5.831103155619738,0.15043198384920392,1.7035538250259241,6.749229743827535,0.018876878893021153,1.3048594059413061,1.393331280205012,0.0469,89.19,1147.0,6.70683938098713,3.066497494912643,0.2889,0.3511,1,1.0,5880.0,4.518,-0.06,0.8214496466202875,1.01,291.62241,50.61824,15.242,13.72
48,CANDIDATE,2.194321602061694,5.8349070005436,0.39467369144509745,1.8648427196422916,7.611743727357697,0.02932579644367106,0.8954172462533064,1.894672135423041,0.0529,87.72,1104.0,6.55459048662641,3.016953019427571,0.2555,0.4191,3,1.0,5714.0,4.428,0.16,0.8919405139663049,1.007,295.81616,51.121738,15.367,13.799
49,CANDIDATE,3.1268743180380527,5.589880306712605,0.8170208423248163,1.6928582107814385,7.624130824312784,0.03562046687586688,0.5980811306685153,2.082513885491396,0.0993,86.8,806.0,5.295137395420835,3.4858640678791146,0.2555,0.4191,3,2.0,5714.0,4.428,0.16,0.8919405139663049,1.007,295.81616,51.121738,15.367,13.799
50,CANDIDATE,3.9666550176818722,5.863949363622314,0.5705391278001182,1.9855841100465415,8.013608068819451,0.03680169228616946,1.7990520885257826,1.8403530065145335,0.1635,89.28,489.0,3.296466805080935,4.5581884364532295,0.1959,0.5086,1,1.0,5129.0,4.595,0.02,0.7035147486011093,0.846,289.39972,51.25032,15.234,13.272
51,CANDIDATE,3.302421053674349,5.607866319880034,0.7833804149095004,1.9247895940000799,6.930886651162511,0.023905722980200484,0.48000402245064694,1.6980068754220312,0.1096,87.07,785.0,5.1886452334382644,3.523105457863627,0.2676,0.3928,4,1.0,5854.0,4.406,-0.12,0.8898334636868991,0.951,300.86398,44.337551,12.882,11.494
52,CANDIDATE,2.661776693183778,5.627669446869499,0.807379607985494,1.8188890851581059,5.952730472238207,0.015119423950971928,0.2365769992080857,1.345573977782235,0.0711,84.02,997.0,6.145519814658507,2.850579949209192,0.2676,0.3928,3,2.0,5779.0,4.339,-0.06,0.9415738202064665,0.941,287.88733,46.276241,12.791,11.555
53,FALSE POSITIVE,2.7048573674566754,5.828788255345113,0.13657502086691536,1.573384179598965,10.797369063315488,0.1434435764028951,2.710761598716577,3.4043002316834485,0.0742,89.72,967.0,6.024808453530603,4.025313436895882,0.2965,0.3342,1,1.0,6108.0,4.469,-0.3,0.8499161830446545,0.981,288.98682,49.733742,15.27,13.789
54,CANDIDATE,3.4904372744320806,5.844872620675105,0.0009999998333334083,1.826291258592215,7.720550618603395,0.029753609773149003,2.3977608376810045,1.4436354751788103,0.1084,90.0,433.0,2.818975229488465,4.445608408828624,0.0718,0.6834,3,2.0,4126.0,4.661,0.04,0.5816446631369326,0.633,286.73804,49.97575,15.095,12.507
55,CANDIDATE,2.7611517886090335,5.86577272978662,0.04098852184719729,1.4790672598060557,7.867948203693836,0.03208449500755336,2.7884140082787776,1.5129825363905836,0.0665,89.92,553.0,3.792845954796425,4.089277602340208,0.0718,0.6834,3,1.0,4126.0,4.661,0.04,0.5816446631369326,0.633,286.73804,49.97575,15.095,12.507
56,CANDIDATE,4.289150595548865,5.714411776573385,0.027996342623508894,2.096408899975339,7.716282809064533,0.029676643755732503,2.353259086575262,1.439154374037149,0.1847,89.98,332.0,1.7798002152370913,4.9633129802353615,0.0718,0.6834,3,3.0,4126.0,4.661,0.04,0.5816446631369326,0.633,286.73804,49.97575,15.095,12.507
57,CANDIDATE,2.0267301327373586,5.839447399329021,0.5324783182591286,1.7131311052033857,9.254644306684751,0.06812529222747395,1.0420713263960781,2.4950625118733925,0.0455,86.7,1023.0,6.247427473247242,2.9679195689496676,0.2396,0.4415,1,1.0,5497.0,4.577,-0.1,0.7396806584853419,0.907,290.78574,50.054119,15.523,13.825
58,CANDIDATE,4.3926126022460865,5.849705862214461,0.8170208423248163,1.9271014447208974,9.434443469172821,0.08795554948402559,1.3958958944088355,2.7137860774326588,0.2062,89.05,467.0,3.1190201500454835,4.695094433154431,0.2665,0.398,1,1.0,5446.0,4.507,-0.54,0.7177629052183991,0.714,294.31686,50.080231,15.487,13.631
59,CANDIDATE,1.5474662457661474,5.832941726774661,0.8199748486431909,0.963467251544736,7.404522915762541,0.03224241331806581,1.1998280303905833,1.439154374037149,0.028,82.88,822.0,5.371589420711636,2.6964796877409105,0.1171,0.6215,1,1.0,4149.0,4.698,-0.32,0.5377111203631214,0.578,285.17621,50.149818,15.135,12.521
60,FALSE POSITIVE,3.0378303248476084,5.870419880359579,0.31858345825530476,2.5713619359274102,10.274292201571534,0.11101979891895886,0.37596976220954187,3.113712431306131,0.0855,88.57,833.0,5.428838431009328,3.2604924922250356,0.2865,0.3556,1,1.0,5746.0,4.393,-0.54,0.8265998825586666,0.77,289.23553,50.241001,15.562,13.944
61,CANDIDATE,1.5851046923578096,5.839265347263929,0.27646469136566143,1.4428302007907399,7.571679865911932,0.027994343406992264,1.6136336213550486,1.5861119704218918,0.0325,88.19,1070.0,6.433457011985102,2.8778635678051683,0.1496,0.5746,2,1.0,5005.0,4.595,0.14,0.7051040054459575,0.85,293.83331,50.23035,15.334,13.3
62,CANDIDATE,2.677594476974405,5.618640366122994,1.0146921354212632,0.5324783182591286,7.0146354481514575,0.23076442021387084,2.855651385004881,3.661654443316092,0.0692,87.62,734.0,4.921930010944791,4.053823839701724,0.1496,0.5746,2,2.0,5005.0,4.595,0.14,0.7051040054459575,0.85,293.83331,50.23035,15.334,13.3
63,CANDIDATE,1.94796468826613,5.580968940652859,0.5892954969325792,1.8596862256989708,3.8377636127710737,0.0046119836501983405,0.454436554566684,0.5254804479785135,0.0437,84.62,1272.0,7.1190050262560725,2.5933699209660475,0.2676,0.3928,3,3.0,5779.0,4.339,-0.06,0.9415738202064665,0.941,287.88733,46.276241,12.791,11.555
64,CANDIDATE,3.145852336726929,5.888305838106016,0.6353778510426744,1.6559973181459364,8.632127761293841,0.051264542723796505,1.8645854958512706,1.7015432910088353,0.0798,88.62,396.0,2.461747686560062,4.032783380868771,0.3872,0.3156,1,1.0,3688.0,4.79,0.0,0.45693286070068895,0.503,296.22195,50.28722,15.937,12.813
65,CANDIDATE,2.5822026629673114,5.850105361656735,0.38073462364198474,2.166917716507671,8.628126184163447,0.04913223027609168,0.6061194977658586,2.3714898394103168,0.067,88.03,1015.0,6.2201168752361315,3.126053736239317,0.2965,0.3342,1,1.0,5992.0,4.415,-0.32,0.8735739833954854,0.927,290.09805,50.321609,15.312,13.793
66,CANDIDATE,2.682287043667294,5.828920250379876,0.5228501361974204,2.7174356133135187,8.69984805375958,0.05133544940113544,0.10558371746105076,2.284605849126992,0.0732,85.29,833.0,5.426202095744833,2.5948558688973784,0.224,0.4695,1,1.0,5485.0,4.556,0.21,0.7841361663339214,0.986,295.45529,50.49456,15.08,13.402
67,CANDIDATE,3.6524489848711887,5.923037239919083,0.030995036979292217,1.739485131291676,7.799589538442944,0.0315797507591557,2.834598391050658,1.4118849873561126,0.1171,89.97,393.0,2.434285094083165,4.7009265103836215,0.2589,0.4639,2,1.0,4077.0,4.702,-0.24,0.5342240739536623,0.576,293.97336,50.53191,15.385,12.775
68,CANDIDATE,3.004694009721544,5.607938710807993,0.5926859652139912,1.1198306029901088,7.652830777741094,0.031147963152825395,3.5896370829425353,1.4026462542995206,0.076,89.22,488.0,3.292021397115697,4.519730939323217,0.2589,0.4639,2,2.0,4077.0,4.702,-0.24,0.5342240739536623,0.576,293.97336,50.53191,15.385,12.775
69,CANDIDATE,3.2119482149522813,5.879127801892742,0.7961774153356436,2.067582899394016,7.513818650198778,0.03253026234506976,0.27148284203545237,1.7050680443241162,0.0983,86.13,677.0,4.598850895192111,3.264926992794048,0.2665,0.398,1,1.0,5557.0,4.603,-0.4,0.6931471805599453,0.832,296.02133,50.56778,15.505,13.783
70,CANDIDATE,4.473924144563202,5.716613309100679,0.772760560161536,2.615723986106366,7.1150952593032475,0.02593109379758482,0.2186437831880826,1.776515006511347,0.2395,88.27,531.0,3.626115873554254,4.032783380868771,0.2676,0.3928,4,2.0,5854.0,4.406,-0.12,0.8898334636868991,0.951,300.86398,44.337551,12.882,11.494
71,FALSE POSITIVE,1.9213589800958972,5.838551605721286,1.024269001033239,2.0483313360286868,7.279733018159854,0.24101097525291562,0.017909042645405028,3.7640608890651865,0.0415,56.44,1032.0,6.286634504643465,1.5255146538232274,0.1959,0.5086,1,1.0,5295.0,4.551,-0.02,0.741234786271788,0.853,292.31595,38.27029,15.629,13.729
72,FALSE POSITIVE,1.2630133960811711,5.827895908815923,1.0538247603460846,1.4936993877090738,8.083699005775902,0.30069224803362626,0.09616172895965402,4.172468725431538,0.026,58.03,1547.0,7.905353285556107,1.6017181762066455,0.2711,0.3858,1,1.0,5735.0,4.41,-0.18,0.8621522598814813,0.889,294.36819,38.31028,15.279,13.59
73,CANDIDATE,1.7230399175522104,5.82915524434283,0.022997972649240445,1.8215724737697492,7.423568800685797,0.0265298877801237,0.8208451571377902,1.855725861224088,0.0401,89.81,1420.0,7.560903314099558,2.6564897963552165,0.3024,0.3288,2,1.0,6214.0,4.442,0.07,0.9341059073171936,1.169,291.65353,38.494659,15.541,14.104
74,CANDIDATE,2.6736708413218735,5.845393527230648,0.0119997120186608,2.1065527664833636,7.5500304059433985,0.028251241810212737,0.880432822230988,1.9150581205742698,0.077,89.95,1025.0,6.2560607780945245,3.3336913052525965,0.3024,0.3288,2,2.0,6214.0,4.442,0.07,0.9341059073171936,1.169,291.65353,38.494659,15.541,14.104
76,CANDIDATE,2.833423286789374,5.853142012024876,0.021998225719744417,1.7275272707262852,7.717351470243939,0.030114448095235138,2.0610083791144023,1.6801473269141756,0.0778,89.95,751.0,5.0165287435073544,3.8910123117662505,0.2043,0.4966,2,1.0,5354.0,4.587,-0.08,0.7232703819212485,0.884,296.36652,51.319519,15.339,13.555
77,CANDIDATE,4.7945182389084255,5.892555674533521,0.09386211688365707,2.320058328346061,7.5297289283317825,0.02741856442675939,2.156930185703748,1.5939431045211814,0.2884,89.94,390.0,2.404268694905319,5.233380555212632,0.2043,0.4966,2,2.0,5354.0,4.587,-0.08,0.7232703819212485,0.884,296.36652,51.319519,15.339,13.555
78,CANDIDATE,3.2293563777849807,5.891056558679787,0.5254804479785135,2.341382119661664,9.410108849080164,0.07369128629190046,0.5792751782041683,2.6991616063975625,0.1058,88.17,753.0,5.025895369314187,3.5429552355882374,0.2622,0.4035,1,1.0,5795.0,4.508,-0.02,0.8229229760507099,0.992,289.11221,51.737381,15.14,13.546
79,FALSE POSITIVE,1.1574549003162575,5.831325155398993,1.0587883537751306,1.3918337365736997,8.282128933214329,0.3134337402552463,0.13677316731514497,4.534433648600499,0.0256,58.99,1920.0,8.766952212691562,1.6322721925270531,0.2904,0.3534,1,1.0,6017.0,4.22,0.02,1.1020076706920292,1.083,290.84369,37.728828,15.122,13.638
80,FALSE POSITIVE,3.0294469131952413,5.848268732292361,1.0255405938831048,2.0541496065928806,7.463592837584903,0.244560835166172,0.03680169228616946,4.046509898933885,0.0944,78.15,876.0,5.6295027608434465,2.478541889400492,0.2844,0.3661,1,1.0,5927.0,4.409,0.07,0.9231700941288032,1.05,291.84891,37.713501,15.065,13.51
81,CANDIDATE,1.661685898880989,5.827040353115166,0.23580853424962833,1.6202301002675255,6.6388312473323605,0.017723072161076284,1.1738424104942589,1.470150747565418,0.0355,88.28,1332.0,7.303964801242162,2.767752233555591,0.2291,0.4603,1,1.0,5519.0,4.35,0.14,0.9245418501786286,0.921,291.43997,37.905659,15.026,13.465
82,CANDIDATE,2.611102661702503,5.832340352527352,0.7620670576349899,1.4807554930055709,7.866339070069357,0.03740527676144888,1.1676350562300872,1.7430905837687796,0.064,86.84,812.0,5.3266368593604945,3.416179180694865,0.308,0.3117,1,1.0,5653.0,4.656,-0.84,0.6353778510426744,0.767,290.87051,38.273628,15.591,13.91
83,FALSE POSITIVE,0.43083884220621627,5.828162238735641,1.0525808389403661,1.4785039440333823,9.995793225398723,0.386416479088183,0.41177433423745186,4.008026930154206,0.0101,39.97,1836.0,8.596470101589116,1.270515040851811,0.2337,0.4535,1,1.0,5255.0,4.678,-0.72,0.5994485887112304,0.709,290.99689,38.28492,15.748,13.832
84,CANDIDATE,3.0161307241708735,5.870106203009778,0.8236590904324105,1.968162619952103,9.348553296728973,0.08460702277561723,0.3719538597342289,2.7424139244953554,0.0884,85.87,812.0,5.3270256057052565,3.2422437017105854,0.2979,0.3238,1,1.0,5988.0,4.541,-0.52,0.7605333842651096,0.885,291.28195,38.241669,15.657,14.036
85,CANDIDATE,3.6925137427714363,5.68675319804982,0.5307310762569752,1.9151446388148188,8.002828089252173,0.03644693024291819,1.8478984311473616,1.4256024758179713,0.115,89.21,361.0,2.0947125472611012,4.392130101604592,0.4175,0.2365,4,2.0,3950.0,4.754,-0.46,0.47494208587037134,0.502,286.07913,39.27832,15.954,13.278
86,CANDIDATE,4.525902199531407,5.800538898822494,0.012999633861177508,2.2638391334115515,7.933581926446845,0.03396746774216125,2.0941764041219817,1.3649179142120593,0.2005,89.99,273.0,1.0905866100810677,5.0327002048008795,0.4175,0.2365,4,3.0,3950.0,4.754,-0.46,0.47494208587037134,0.502,286.07913,39.27832,15.954,13.278
87,CANDIDATE,3.8708053571837384,5.6872376573307175,0.8455726970397273,2.379049583179276,5.337561192805306,0.011878720642188059,0.05650991900848979,1.084533467178693,0.1602,85.45,649.0,4.429529304891476,3.1781231520435913,0.2676,0.3928,4,4.0,5854.0,4.406,-0.12,0.8898334636868991,0.951,300.86398,44.337551,12.882,11.494
88,CANDIDATE,2.754531808498675,5.6098510698250195,0.6592081050252894,1.5238519288617103,6.948514193171007,0.022310149168083437,1.6638445388578142,1.015973134179692,0.0614,87.99,494.0,3.3370336252456196,3.699441907688971,0.4175,0.2365,4,4.0,3950.0,4.754,-0.46,0.47494208587037134,0.502,286.07913,39.27832,15.954,13.278
89,CANDIDATE,2.069159479239934,5.832052656503979,0.502574403742443,1.5746954433835425,9.74622537375945,0.08678103506653413,1.5754179506749653,2.6910943729454924,0.046,87.56,1005.0,6.180517706895851,3.2035841556744624,0.2521,0.421,1,1.0,5557.0,4.592,-0.3,0.712236694950763,0.866,294.65524,39.308361,15.725,13.969
90,CANDIDATE,3.801209271429776,5.860558532736083,0.39003531977071526,2.3561997647662274,7.587614821948066,0.02893396270317224,0.9671725683691619,1.5782240342657727,0.1449,89.26,536.0,3.661654443316092,4.1273944292716545,0.2521,0.421,1,1.0,5395.0,4.615,-0.34,0.6802980030419857,0.821,294.71063,39.52174,15.583,13.849
91,CANDIDATE,1.262432948246406,5.833805084541914,0.07592702684649236,1.6054420923291148,9.676461477894394,0.0804561704831819,1.0674160349076771,2.9709913491935738,0.0265,89.22,1579.0,7.984401517692324,2.430170752346366,0.224,0.4695,1,1.0,5539.0,4.322,0.16,0.9543769469708517,0.935,293.87192,38.422939,15.001,13.355
92,CANDIDATE,3.6703631064127364,5.896511867689665,0.44333408887860637,1.4453335964330913,10.679366131223226,0.13716449086542476,3.838477780778125,3.3045658846920904,0.1389,89.66,643.0,4.391882622033481,5.048614327843842,0.2676,0.3928,1,1.0,5710.0,4.492,-0.1,0.812578789404524,0.928,293.81619,38.563568,15.562,13.996
93,FALSE POSITIVE,2.718268937285505,5.839476183026381,0.9998696091254418,2.5276346399891967,6.469562748454124,0.19298683622388668,0.00392998988366081,3.5544504326446953,0.0731,58.94,838.0,5.450713479052442,1.5622747323463897,0.2711,0.3858,1,2.0,5657.0,4.567,-0.18,0.7512996021327938,0.919,293.94116,38.601101,15.559,13.905
94,CANDIDATE,2.896675196414239,5.870457994695503,0.02399769659699213,1.863298430160826,7.620509229567369,0.028714054062569293,1.7072229831706358,1.672919309192189,0.0796,89.94,757.0,5.046687085119422,3.8102591792401515,0.2043,0.4966,1,1.0,5349.0,4.526,-0.12,0.7482095630948231,0.824,290.33362,38.72823,15.387,13.479
95,FALSE POSITIVE,3.030344808872192,5.855544509586231,0.27742753025521016,2.750273477735954,10.429280604297363,0.11852727897985504,0.2331616365963029,3.2808208876822236,0.0888,88.54,843.0,5.474889890484202,3.0920151779355316,0.2676,0.3928,1,1.0,5627.0,4.359,-0.1,0.8982427372377957,0.874,287.69675,38.886452,15.646,13.883
